<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
ECA,D,20100219,000000,2.6707,2.7032,2.6707,2.7032,121,0
ECA,D,20100222,000000,2.6055,2.6119,2.5404,2.6055,12538,0
ECA,D,20100223,000000,2.4818,2.4948,2.4036,2.4948,34391,0
ECA,D,20100224,000000,2.4883,2.5729,2.4883,2.5729,8235,0
ECA,D,20100225,000000,2.4948,2.4948,2.4818,2.4883,35116,0
ECA,D,20100226,000000,2.4948,2.6055,2.4948,2.6055,339,0
ECA,D,20100301,000000,2.6055,2.6055,2.6055,2.6055,166,0
ECA,D,20100302,000000,2.4818,2.5925,2.4753,2.5925,4316,0
ECA,D,20100303,000000,2.5925,2.5925,2.5925,2.5925,583,0
ECA,D,20100304,000000,2.6055,2.8011,2.6055,2.788,7638,0
ECA,D,20100305,000000,2.7684,2.7684,2.6381,2.6381,2420,0
ECA,D,20100308,000000,2.6837,2.6837,2.6055,2.6577,4372,0
ECA,D,20100309,000000,2.6055,2.6381,2.6055,2.6055,18752,0
ECA,D,20100310,000000,2.6055,2.6055,2.6055,2.6055,6095,0
ECA,D,20100311,000000,2.6055,2.6381,2.6055,2.6381,9082,0
ECA,D,20100312,000000,2.6447,2.6837,2.6381,2.6837,9466,0
ECA,D,20100315,000000,2.6577,2.6577,2.5925,2.5989,22119,0
ECA,D,20100316,000000,2.6055,2.6642,2.6055,2.6642,3878,0
ECA,D,20100317,000000,2.6055,2.6642,2.6055,2.6055,7106,0
ECA,D,20100318,000000,2.6055,2.6381,2.6055,2.6055,12009,0
ECA,D,20100319,000000,2.6055,2.6251,2.6055,2.6251,15048,0
ECA,D,20100322,000000,2.6055,2.6251,2.6055,2.6251,7113,0
ECA,D,20100323,000000,2.6642,2.7684,2.6119,2.6707,9269,0
ECA,D,20100324,000000,2.6707,2.6707,2.6707,2.6707,613,0
ECA,D,20100325,000000,2.7684,2.7684,2.6381,2.7423,3103,0
ECA,D,20100326,000000,2.6381,2.7163,2.6381,2.7163,2456,0
ECA,D,20100329,000000,2.6447,2.6447,2.6447,2.6447,3991,0
ECA,D,20100330,000000,2.6512,2.6512,2.6512,2.6512,18534,0
ECA,D,20100331,000000,2.6577,2.7423,2.6577,2.7423,8282,0
ECA,D,20100406,000000,2.6381,2.7489,2.6381,2.7489,13212,0
ECA,D,20100407,000000,2.6837,2.7684,2.6837,2.6837,12096,0
ECA,D,20100408,000000,2.6837,2.7944,2.6251,2.7944,10989,0
ECA,D,20100409,000000,2.814,3.2505,2.814,3.0745,16783,0
ECA,D,20100412,000000,3.0679,3.0745,2.9312,3.0745,3374,0
ECA,D,20100413,000000,3.0876,3.0876,2.9638,2.9638,5272,0
ECA,D,20100414,000000,2.9573,2.9573,2.9312,2.9312,3025,0
ECA,D,20100415,000000,2.9312,3.2177,2.9312,3.2177,4169,0
ECA,D,20100416,000000,3.0876,3.0876,3.029,3.029,1088,0
ECA,D,20100419,000000,2.9702,2.9702,2.8011,2.8856,8968,0
ECA,D,20100420,000000,2.8921,3.029,2.788,3.029,7714,0
ECA,D,20100421,000000,2.9051,2.9051,2.9051,2.9051,1535,0
ECA,D,20100422,000000,3.0941,3.0941,2.9508,2.9508,5242,0
ECA,D,20100423,000000,2.9312,3.042,2.9312,3.042,4028,0
ECA,D,20100426,000000,3.0354,3.0354,2.8986,3.0354,5103,0
ECA,D,20100427,000000,3.042,3.042,2.9638,2.9638,1636,0
ECA,D,20100428,000000,2.9051,3.029,2.9051,3.029,16214,0
ECA,D,20100429,000000,3.029,3.0745,3.029,3.0745,842,0
ECA,D,20100430,000000,3.0745,3.0745,3.0745,3.0745,813,0
ECA,D,20100504,000000,2.9312,2.9378,2.8856,2.9312,5161,0
ECA,D,20100505,000000,2.8986,2.9116,2.8726,2.8726,14229,0
ECA,D,20100506,000000,2.8596,2.8986,2.8596,2.8986,1134,0
ECA,D,20100507,000000,2.8204,2.8531,2.7944,2.8531,6946,0
ECA,D,20100510,000000,2.9312,3.0745,2.9312,2.9312,3934,0
ECA,D,20100511,000000,2.9312,2.9312,2.9312,2.9312,1413,0
ECA,D,20100512,000000,2.9312,2.9312,2.9312,2.9312,1842,0
ECA,D,20100513,000000,2.9638,2.9638,2.9312,2.9312,4011,0
ECA,D,20100514,000000,2.9312,2.9312,2.9312,2.9312,7279,0
ECA,D,20100517,000000,2.9312,2.9312,2.827,2.9312,5804,0
ECA,D,20100518,000000,2.8726,2.9312,2.8661,2.8986,3667,0
ECA,D,20100519,000000,2.8986,2.9312,2.8204,2.9312,15550,0
ECA,D,20100521,000000,2.9312,2.9312,2.9312,2.9312,514,0
ECA,D,20100524,000000,2.9312,3.0876,2.9312,3.0876,12848,0
ECA,D,20100525,000000,2.9508,3.029,2.8986,3.029,75874,0
ECA,D,20100526,000000,3.0615,3.0615,2.9508,2.9638,2187,0
ECA,D,20100527,000000,2.9638,2.9638,2.9312,2.9638,10844,0
ECA,D,20100528,000000,2.9312,3.029,2.9312,3.029,11114,0
ECA,D,20100531,000000,2.9312,2.9312,2.9312,2.9312,3131,0
ECA,D,20100601,000000,2.9312,3.0094,2.8661,3.0028,5765,0
ECA,D,20100602,000000,3.0028,3.0745,2.9378,3.0615,5392,0
ECA,D,20100604,000000,2.9638,3.0224,2.9312,3.0224,4638,0
ECA,D,20100608,000000,2.9312,2.9312,2.8204,2.8204,3707,0
ECA,D,20100609,000000,2.9247,2.9312,2.8531,2.9312,1930,0
ECA,D,20100610,000000,2.8661,2.9312,2.8596,2.9312,768,0
ECA,D,20100611,000000,2.9312,2.9833,2.8986,2.9833,2716,0
ECA,D,20100614,000000,2.8791,3.0615,2.8791,3.0615,6374,0
ECA,D,20100615,000000,3.042,3.042,3.042,3.042,799,0
ECA,D,20100617,000000,3.029,3.042,3.029,3.042,865,0
ECA,D,20100618,000000,2.9312,2.9312,2.9312,2.9312,1707,0
ECA,D,20100621,000000,2.9312,2.9312,2.9312,2.9312,493,0
ECA,D,20100622,000000,2.9312,2.9638,2.9312,2.9312,4068,0
ECA,D,20100623,000000,3.0224,3.0615,2.9312,2.9963,4749,0
ECA,D,20100624,000000,2.9312,3.0941,2.9312,3.0941,16433,0
ECA,D,20100625,000000,3.0615,3.1266,3.0615,3.1266,2403,0
ECA,D,20100628,000000,3.1201,3.1266,3.0679,3.0679,5292,0
ECA,D,20100629,000000,3.0679,3.0941,3.0679,3.0941,3938,0
ECA,D,20100630,000000,3.0941,3.257,3.0941,3.257,8757,0
ECA,D,20100701,000000,3.257,3.5826,3.1592,3.4198,11437,0
ECA,D,20100702,000000,3.4263,3.4849,3.257,3.3546,3295,0
ECA,D,20100709,000000,3.335,3.335,3.1917,3.257,2089,0
ECA,D,20100712,000000,3.1982,3.3155,3.1982,3.3155,3785,0
ECA,D,20100713,000000,3.2243,3.2243,3.2243,3.2243,3072,0
ECA,D,20100714,000000,3.1658,3.1658,3.1007,3.1658,2109,0
ECA,D,20100715,000000,3.1592,3.1592,2.6055,3.1592,7913,0
ECA,D,20100716,000000,3.0094,3.0094,2.8986,3.0094,3461,0
ECA,D,20100719,000000,3.0094,3.0094,3.0094,3.0094,6777,0
ECA,D,20100720,000000,3.1072,3.1072,3.1072,3.1072,4333,0
ECA,D,20100722,000000,3.1592,3.1592,3.1592,3.1592,4,0
ECA,D,20100723,000000,3.1137,3.1592,3.0354,3.1592,4280,0
ECA,D,20100726,000000,3.1592,3.1592,3.1592,3.1592,308,0
ECA,D,20100727,000000,3.1917,3.3221,3.1917,3.257,18047,0
ECA,D,20100728,000000,3.3221,3.3221,3.257,3.309,11754,0
ECA,D,20100729,000000,3.257,3.309,3.257,3.309,15844,0
ECA,D,20100730,000000,3.2896,3.309,3.1787,3.309,31486,0
ECA,D,20100802,000000,3.257,3.3025,3.257,3.2896,43140,0
ECA,D,20100803,000000,3.257,3.309,3.2505,3.309,14126,0
ECA,D,20100804,000000,3.3155,3.3155,3.257,3.257,9367,0
ECA,D,20100805,000000,3.2896,3.4198,3.1917,3.257,37120,0
ECA,D,20100806,000000,3.3807,3.3807,3.257,3.309,15413,0
ECA,D,20100809,000000,3.257,3.257,3.2243,3.257,18423,0
ECA,D,20100810,000000,3.283,3.283,3.2243,3.2765,10320,0
ECA,D,20100811,000000,3.2699,3.2765,3.2699,3.2765,629,0
ECA,D,20100812,000000,3.257,3.2765,3.257,3.2765,1358,0
ECA,D,20100813,000000,3.257,3.283,3.1917,3.2699,15211,0
ECA,D,20100816,000000,3.257,3.2896,3.257,3.2896,20870,0
ECA,D,20100817,000000,3.257,3.257,3.2047,3.257,10270,0
ECA,D,20100818,000000,3.1917,3.2896,3.1917,3.257,29502,0
ECA,D,20100819,000000,3.257,3.2896,3.257,3.2896,61,0
ECA,D,20100820,000000,3.257,3.257,3.257,3.257,3072,0
ECA,D,20100823,000000,3.257,3.257,3.0941,3.2243,13911,0
ECA,D,20100824,000000,3.2896,3.2896,3.1462,3.1592,3288,0
ECA,D,20100825,000000,3.1462,3.2243,3.1462,3.2243,1542,0
ECA,D,20100826,000000,3.2243,3.2243,3.2243,3.2243,904,0
ECA,D,20100827,000000,3.1592,3.2896,3.1592,3.2896,1136,0
ECA,D,20100830,000000,3.3025,3.3676,3.257,3.3676,559,0
ECA,D,20100901,000000,3.3676,3.4001,3.3676,3.4001,1068,0
ECA,D,20100902,000000,3.257,3.3546,3.257,3.3546,977,0
ECA,D,20100903,000000,3.348,3.348,3.2765,3.348,1210,0
ECA,D,20100907,000000,3.3417,3.348,3.3417,3.348,2425,0
ECA,D,20100908,000000,3.3417,3.3871,3.3221,3.3871,8897,0
ECA,D,20100909,000000,3.3871,3.4784,3.3871,3.4784,4621,0
ECA,D,20100910,000000,3.4849,3.6478,3.2896,3.5826,15602,0
ECA,D,20100913,000000,3.5826,3.5826,3.5826,3.5826,308,0
ECA,D,20100914,000000,3.5044,3.6087,3.4198,3.6087,5080,0
ECA,D,20100915,000000,3.6478,3.9018,3.5826,3.778,7235,0
ECA,D,20100916,000000,3.6478,3.6478,3.5826,3.6478,7157,0
ECA,D,20100917,000000,3.5826,3.6348,3.5435,3.6348,7987,0
ECA,D,20100920,000000,3.6348,3.6348,3.5175,3.5175,2460,0
ECA,D,20100921,000000,3.5239,3.6152,3.4523,3.6152,8064,0
ECA,D,20100922,000000,3.5175,3.5826,3.5175,3.5826,1686,0
ECA,D,20100923,000000,3.6413,3.6413,3.5826,3.5826,19,0
ECA,D,20100924,000000,3.4784,3.5826,3.4784,3.5175,3296,0
ECA,D,20100927,000000,3.4329,3.5175,3.4198,3.5175,2306,0
ECA,D,20100928,000000,3.4068,3.4914,3.257,3.4914,21322,0
ECA,D,20100929,000000,3.4523,3.4523,3.4523,3.4523,271,0
ECA,D,20100930,000000,3.335,3.4458,3.2896,3.4458,4300,0
ECA,D,20101004,000000,3.2896,3.2896,3.2896,3.2896,247,0
ECA,D,20101005,000000,3.3221,3.3937,3.2896,3.3937,1307,0
ECA,D,20101006,000000,3.3871,3.3871,3.3286,3.3286,5768,0
ECA,D,20101008,000000,3.2896,3.2896,3.257,3.257,4291,0
ECA,D,20101011,000000,3.1917,3.4001,3.1917,3.2896,5590,0
ECA,D,20101012,000000,3.257,3.4198,3.1917,3.4001,8290,0
ECA,D,20101013,000000,3.2635,3.4198,3.257,3.4198,2296,0
ECA,D,20101014,000000,3.2635,3.3741,3.257,3.3741,2010,0
ECA,D,20101015,000000,3.2635,3.3676,3.257,3.3676,3946,0
ECA,D,20101018,000000,3.257,3.257,3.2243,3.2243,308,0
ECA,D,20101019,000000,3.1917,3.1982,3.1917,3.1917,3958,0
ECA,D,20101020,000000,3.1917,3.1917,3.1917,3.1917,5662,0
ECA,D,20101021,000000,3.283,3.283,3.1658,3.1658,962,0
ECA,D,20101025,000000,3.1658,3.1787,3.1462,3.1462,7369,0
ECA,D,20101026,000000,3.1462,3.1917,3.1333,3.1917,5482,0
ECA,D,20101027,000000,3.1462,3.2505,3.1462,3.2505,2543,0
ECA,D,20101028,000000,3.2243,3.257,3.2243,3.257,3419,0
ECA,D,20101029,000000,3.2557,3.3666,3.2212,3.3666,13896,0
ECA,D,20101102,000000,3.3741,3.4198,3.3741,3.4134,6227,0
ECA,D,20101103,000000,3.4068,3.4068,3.283,3.4001,2960,0
ECA,D,20101105,000000,3.4001,3.4198,3.4001,3.4198,2912,0
ECA,D,20101108,000000,3.4198,3.4329,3.3871,3.4263,2912,0
ECA,D,20101109,000000,3.3937,3.4263,3.3221,3.4263,18102,0
ECA,D,20101110,000000,3.3221,3.5826,3.3221,3.5759,18031,0
ECA,D,20101112,000000,3.602,3.8366,3.5759,3.8302,9737,0
ECA,D,20101115,000000,3.8302,3.9083,3.778,3.778,8739,0
ECA,D,20101116,000000,3.778,3.8106,3.6672,3.8106,16685,0
ECA,D,20101117,000000,3.7129,3.8106,3.6608,3.8106,960,0
ECA,D,20101118,000000,3.7844,3.9408,3.778,3.9408,21450,0
ECA,D,20101119,000000,3.9083,4.0124,3.9083,4.006,9365,0
ECA,D,20101122,000000,4.0255,4.0712,3.9083,3.9083,11479,0
ECA,D,20101123,000000,3.778,3.8432,3.6348,3.8106,5342,0
ECA,D,20101124,000000,3.6997,3.6997,3.6608,3.6608,2982,0
ECA,D,20101125,000000,3.6802,4.4425,3.4914,4.0452,39314,0
ECA,D,20101126,000000,4.221,4.221,3.4849,3.7063,23105,0
ECA,D,20101129,000000,3.5826,3.7129,3.5826,3.6802,2670,0
ECA,D,20101130,000000,3.5826,3.7063,3.5826,3.7063,1581,0
ECA,D,20101201,000000,3.7063,3.7063,3.5305,3.6478,12876,0
ECA,D,20101202,000000,3.6152,3.6802,3.5175,3.6413,4361,0
ECA,D,20101203,000000,3.7063,3.8366,3.6802,3.7129,1702,0
ECA,D,20101207,000000,3.537,3.6478,3.5175,3.6478,7447,0
ECA,D,20101209,000000,3.4523,3.6478,3.4523,3.6478,1381,0
ECA,D,20101210,000000,3.5175,3.6152,3.5175,3.6152,443,0
ECA,D,20101213,000000,3.4523,3.4523,3.4523,3.4523,383,0
ECA,D,20101214,000000,3.5044,3.5109,3.5044,3.5109,17349,0
ECA,D,20101215,000000,3.5175,3.5499,3.5175,3.5499,2512,0
ECA,D,20101216,000000,3.4849,3.5499,3.4849,3.5435,12050,0
ECA,D,20101217,000000,3.4523,3.4523,3.3871,3.4523,11051,0
ECA,D,20101220,000000,3.3871,3.4523,3.3221,3.4394,11947,0
ECA,D,20101221,000000,3.3871,3.5499,3.3871,3.5499,2218,0
ECA,D,20101222,000000,3.4198,3.5175,3.4001,3.5175,1630,0
ECA,D,20101223,000000,3.4198,3.4849,3.4198,3.4849,4337,0
ECA,D,20101227,000000,3.3937,3.4198,3.3937,3.4198,3653,0
ECA,D,20101228,000000,3.4198,3.4198,3.3546,3.4198,13049,0
ECA,D,20101229,000000,3.4784,3.4784,3.4198,3.4198,3406,0
ECA,D,20101230,000000,3.4198,3.4849,3.4198,3.4849,1243,0
ECA,D,20101231,000000,3.512,3.512,3.3874,3.3874,1742,0
ECA,D,20110103,000000,3.5109,3.5109,3.2699,3.4198,4789,0
ECA,D,20110104,000000,3.4784,3.4784,3.4198,3.4784,3201,0
ECA,D,20110105,000000,3.4784,3.4784,3.3871,3.4198,770,0
ECA,D,20110107,000000,3.4134,3.4134,3.3546,3.3546,951,0
ECA,D,20110110,000000,3.3546,3.3546,3.257,3.3221,5676,0
ECA,D,20110111,000000,3.3221,3.3221,3.2896,3.3221,1526,0
ECA,D,20110112,000000,3.3807,3.4523,3.1137,3.1137,25021,0
ECA,D,20110113,000000,3.1266,3.2699,3.0876,3.257,13494,0
ECA,D,20110114,000000,3.283,3.283,3.1917,3.2374,3220,0
ECA,D,20110117,000000,3.2374,3.2438,3.1917,3.2438,1130,0
ECA,D,20110118,000000,3.2374,3.2374,3.2243,3.2374,1550,0
ECA,D,20110119,000000,3.2374,3.2438,3.1266,3.1917,7806,0
ECA,D,20110120,000000,3.1592,3.1917,3.1266,3.1917,2930,0
ECA,D,20110121,000000,3.1072,3.3417,3.1072,3.335,11246,0
ECA,D,20110124,000000,3.3417,3.3417,3.257,3.257,2447,0
ECA,D,20110125,000000,3.257,3.2896,3.2243,3.2896,1328,0
ECA,D,20110126,000000,3.2896,3.2896,3.2243,3.257,1935,0
ECA,D,20110127,000000,3.2112,3.2112,3.1592,3.1917,1758,0
ECA,D,20110128,000000,3.1592,3.2243,3.1592,3.2243,1121,0
ECA,D,20110131,000000,3.1934,3.1934,3.1379,3.1379,851,0
ECA,D,20110201,000000,3.0941,3.1397,2.6055,3.042,17386,0
ECA,D,20110202,000000,3.055,3.1397,3.055,3.1397,1509,0
ECA,D,20110203,000000,3.1397,3.2112,3.0615,3.0615,1135,0
ECA,D,20110204,000000,3.0615,3.0615,2.9312,2.9312,4208,0
ECA,D,20110207,000000,2.8986,3.0224,2.8986,2.8986,10691,0
ECA,D,20110208,000000,2.8791,2.9638,2.8791,2.9638,9,0
ECA,D,20110209,000000,2.9638,2.9638,2.84,2.8986,19057,0
ECA,D,20110210,000000,2.8661,2.8661,2.8661,2.8661,6,0
ECA,D,20110211,000000,2.7684,2.8856,2.7619,2.7619,3134,0
ECA,D,20110214,000000,2.7684,2.7944,2.7358,2.7944,4115,0
ECA,D,20110215,000000,2.8661,2.8661,2.7684,2.8531,6723,0
ECA,D,20110216,000000,2.8596,2.8596,2.8011,2.8596,10757,0
ECA,D,20110217,000000,2.8661,2.8661,2.7684,2.7684,7263,0
ECA,D,20110218,000000,2.7423,2.8011,2.7423,2.7684,3907,0
ECA,D,20110221,000000,2.7944,2.7944,2.6055,2.6055,10937,0
ECA,D,20110222,000000,2.6055,2.6707,2.5404,2.6707,26757,0
ECA,D,20110223,000000,2.6381,2.6968,2.6055,2.6055,12258,0
ECA,D,20110224,000000,2.6055,2.6707,2.5925,2.6707,62188,0
ECA,D,20110225,000000,2.7489,2.8921,2.6642,2.8921,9219,0
ECA,D,20110228,000000,2.8921,2.9638,2.8921,2.9312,22859,0
ECA,D,20110301,000000,2.9442,3.0158,2.9442,2.9963,15089,0
ECA,D,20110302,000000,2.9963,2.9963,2.9963,2.9963,590,0
ECA,D,20110303,000000,2.9963,2.9963,2.9312,2.9963,7582,0
ECA,D,20110304,000000,2.9638,3.042,2.9638,3.042,2572,0
ECA,D,20110307,000000,2.9963,2.9963,2.9312,2.9638,482,0
ECA,D,20110308,000000,2.9963,2.9963,2.9638,2.9638,705,0
ECA,D,20110309,000000,2.9963,2.9963,2.9963,2.9963,6,0
ECA,D,20110310,000000,2.9963,2.9963,2.9963,2.9963,6,0
ECA,D,20110311,000000,2.9963,2.9963,2.9051,2.9442,7388,0
ECA,D,20110314,000000,2.9833,2.9963,2.9833,2.9963,2116,0
ECA,D,20110315,000000,2.9442,3.042,2.8531,3.042,3970,0
ECA,D,20110316,000000,3.042,3.0615,2.9312,3.042,7604,0
ECA,D,20110317,000000,2.9508,3.042,2.9508,3.042,5583,0
ECA,D,20110318,000000,3.042,3.042,2.9963,3.029,2930,0
ECA,D,20110321,000000,2.9963,2.9963,2.9963,2.9963,3069,0
ECA,D,20110322,000000,2.9963,2.9963,2.9963,2.9963,768,0
ECA,D,20110323,000000,2.8921,2.9833,2.8921,2.9833,163,0
ECA,D,20110324,000000,2.9899,2.9899,2.8661,2.8661,4614,0
ECA,D,20110325,000000,2.8661,2.9312,2.8661,2.9312,2010,0
ECA,D,20110328,000000,2.9312,2.9312,2.9312,2.9312,6,0
ECA,D,20110329,000000,2.8661,2.9247,2.8661,2.9247,9,0
ECA,D,20110330,000000,2.8661,2.9116,2.8661,2.9116,4921,0
ECA,D,20110331,000000,2.9094,2.9094,2.8678,2.9094,7683,0
ECA,D,20110401,000000,2.9116,2.9833,2.9116,2.9833,231,0
ECA,D,20110404,000000,2.8856,2.9833,2.8856,2.9833,3074,0
ECA,D,20110405,000000,2.9181,2.9312,2.8596,2.9312,3877,0
ECA,D,20110406,000000,2.9312,2.9312,2.9051,2.9312,1229,0
ECA,D,20110407,000000,2.9247,2.9247,2.84,2.84,3001,0
ECA,D,20110408,000000,2.84,2.8661,2.827,2.8661,2465,0
ECA,D,20110411,000000,2.8661,2.8661,2.8661,2.8661,6,0
ECA,D,20110412,000000,2.8596,2.8661,2.8011,2.8661,4579,0
ECA,D,20110413,000000,2.8661,2.8661,2.8661,2.8661,2348,0
ECA,D,20110414,000000,2.8661,2.8661,2.827,2.8531,308,0
ECA,D,20110415,000000,2.8531,2.8531,2.8011,2.8335,2387,0
ECA,D,20110418,000000,2.8596,2.8596,2.7619,2.7619,3691,0
ECA,D,20110419,000000,2.8011,2.8011,2.7358,2.8011,10510,0
ECA,D,20110420,000000,2.8531,2.9963,2.7489,2.9963,3959,0
ECA,D,20110421,000000,2.8661,2.9573,2.8661,2.9573,851,0
ECA,D,20110426,000000,2.8661,2.8986,2.8661,2.8661,1036,0
ECA,D,20110427,000000,2.8661,2.9312,2.8596,2.9312,3257,0
ECA,D,20110428,000000,2.9963,2.9963,2.9312,2.9312,776,0
ECA,D,20110429,000000,2.9648,2.9856,2.9301,2.9856,1544,0
ECA,D,20110502,000000,2.9833,2.9833,2.8986,2.9833,705,0
ECA,D,20110504,000000,2.9833,2.9833,2.8661,2.8726,5497,0
ECA,D,20110505,000000,2.8661,2.9963,2.8661,2.9312,3368,0
ECA,D,20110506,000000,2.8791,2.9638,2.8791,2.9312,6764,0
ECA,D,20110509,000000,2.8921,2.9963,2.8921,2.9963,314,0
ECA,D,20110510,000000,2.8856,2.8856,2.8856,2.8856,6,0
ECA,D,20110511,000000,2.9051,2.9312,2.8661,2.9312,5335,0
ECA,D,20110512,000000,2.8661,2.9247,2.8596,2.9247,2809,0
ECA,D,20110513,000000,2.8596,2.8596,2.8596,2.8596,6,0
ECA,D,20110516,000000,2.8596,2.8596,2.8335,2.8335,734,0
ECA,D,20110517,000000,2.8335,2.8335,2.8335,2.8335,2,0
ECA,D,20110518,000000,2.8335,2.8335,2.7684,2.7684,5390,0
ECA,D,20110519,000000,2.7684,2.8011,2.7684,2.8011,1988,0
ECA,D,20110520,000000,2.7749,2.7749,2.7749,2.7749,6,0
ECA,D,20110523,000000,2.8011,2.8011,2.7684,2.7684,1712,0
ECA,D,20110524,000000,2.7553,2.7553,2.7423,2.7423,346,0
ECA,D,20110525,000000,2.7944,2.7944,2.7944,2.7944,79,0
ECA,D,20110526,000000,2.7489,2.7684,2.7423,2.7684,2734,0
ECA,D,20110527,000000,2.788,2.788,2.7815,2.788,237,0
ECA,D,20110530,000000,2.7944,2.8011,2.7684,2.8011,1397,0
ECA,D,20110531,000000,2.7986,2.8955,2.7986,2.8955,15817,0
ECA,D,20110601,000000,2.9312,2.9312,2.8531,2.8531,1462,0
ECA,D,20110602,000000,2.8531,2.8531,2.8531,2.8531,768,0
ECA,D,20110603,000000,2.8531,2.8531,2.7684,2.7684,929,0
ECA,D,20110606,000000,2.8464,2.8464,2.8464,2.8464,6,0
ECA,D,20110607,000000,2.8471,2.8471,2.7986,2.7986,1696,0
ECA,D,20110608,000000,2.8471,2.8471,2.8471,2.8471,88,0
ECA,D,20110609,000000,2.7986,2.7986,2.7223,2.7917,4612,0
ECA,D,20110610,000000,2.8464,2.8464,2.8464,2.8464,6,0
ECA,D,20110613,000000,2.84,2.9181,2.84,2.9181,4550,0
ECA,D,20110614,000000,2.9181,2.9181,2.8661,2.9181,3391,0
ECA,D,20110615,000000,2.8661,2.8661,2.8531,2.8531,882,0
ECA,D,20110616,000000,2.8609,2.8678,2.7986,2.7986,7681,0
ECA,D,20110617,000000,2.7778,2.7986,2.7778,2.7986,2147,0
ECA,D,20110620,000000,2.7423,2.7423,2.7358,2.7358,2306,0
ECA,D,20110621,000000,2.7293,2.7619,2.7293,2.7293,11437,0
ECA,D,20110622,000000,2.7293,2.7358,2.7293,2.7358,1546,0
ECA,D,20110624,000000,2.7361,2.7708,2.7361,2.7708,4528,0
ECA,D,20110627,000000,2.7501,2.757,2.6531,2.7223,5050,0
ECA,D,20110628,000000,2.7223,2.7223,2.7223,2.7223,3,0
ECA,D,20110629,000000,2.7223,2.7293,2.7223,2.7293,3063,0
ECA,D,20110630,000000,2.7361,2.7361,2.7293,2.7293,929,0
ECA,D,20110701,000000,2.7361,2.7708,2.7293,2.7293,16329,0
ECA,D,20110704,000000,2.6531,2.7361,2.6531,2.7361,3077,0
ECA,D,20110705,000000,2.7293,2.7293,2.7223,2.7293,8240,0
ECA,D,20110706,000000,2.7293,2.7293,2.6462,2.7015,3108,0
ECA,D,20110707,000000,2.6531,2.7293,2.6531,2.7293,168,0
ECA,D,20110708,000000,2.8678,2.9024,2.8539,2.9024,7135,0
ECA,D,20110711,000000,2.9094,2.9094,2.9024,2.9024,2954,0
ECA,D,20110712,000000,2.9024,2.9024,2.8609,2.8609,436,0
ECA,D,20110713,000000,2.9024,2.9024,2.7708,2.7708,2559,0
ECA,D,20110714,000000,2.7708,2.7778,2.7708,2.7708,1228,0
ECA,D,20110715,000000,2.8471,2.8471,2.7708,2.7708,225,0
ECA,D,20110718,000000,2.7638,2.7638,2.7015,2.7015,1819,0
ECA,D,20110719,000000,2.757,2.757,2.6322,2.7361,3082,0
ECA,D,20110720,000000,2.7223,2.7223,2.7223,2.7223,6,0
ECA,D,20110721,000000,2.7223,2.7223,2.7223,2.7223,6,0
ECA,D,20110722,000000,2.7223,2.7223,2.7223,2.7223,6,0
ECA,D,20110725,000000,2.7223,2.7223,2.7223,2.7223,6,0
ECA,D,20110726,000000,2.7223,2.7223,2.7223,2.7223,6,0
ECA,D,20110727,000000,2.7223,2.7223,2.6392,2.7085,1768,0
ECA,D,20110728,000000,2.7223,2.7223,2.5629,2.5629,8236,0
ECA,D,20110729,000000,2.5283,2.5283,2.5283,2.5283,728,0
ECA,D,20110801,000000,2.5283,2.5353,2.3552,2.48,9978,0
ECA,D,20110802,000000,2.369,2.48,2.3621,2.3621,5302,0
ECA,D,20110803,000000,2.2582,2.2859,2.1197,2.1821,19084,0
ECA,D,20110804,000000,2.2098,2.2098,2.1335,2.1335,7392,0
ECA,D,20110805,000000,2.092,2.1751,2.0713,2.1751,26361,0
ECA,D,20110808,000000,2.1821,2.1821,2.1197,2.1405,1963,0
ECA,D,20110809,000000,2.0781,2.1751,1.8704,2.0781,20607,0
ECA,D,20110810,000000,2.0781,2.1751,2.0295,2.1751,1472,0
ECA,D,20110811,000000,2.1751,2.1751,1.9742,2.085,2304,0
ECA,D,20110812,000000,2.0781,2.085,2.0713,2.0781,16132,0
ECA,D,20110816,000000,2.085,2.085,2.0781,2.0781,1790,0
ECA,D,20110817,000000,2.0781,2.0781,2.0157,2.0713,10930,0
ECA,D,20110818,000000,2.0781,2.0781,2.0157,2.0295,879,0
ECA,D,20110819,000000,2.0713,2.0781,2.0713,2.0781,14798,0
ECA,D,20110822,000000,1.9812,2.0781,1.9812,2.0781,324,0
ECA,D,20110823,000000,2.0781,2.0781,2.0781,2.0781,16463,0
ECA,D,20110824,000000,2.0781,2.0781,2.0435,2.0435,984,0
ECA,D,20110825,000000,2.0781,2.0781,2.0435,2.0781,2166,0
ECA,D,20110826,000000,2.0435,2.1475,2.0435,2.1475,15276,0
ECA,D,20110829,000000,2.0435,2.2997,2.0435,2.1267,2563,0
ECA,D,20110830,000000,2.2167,2.2167,2.2167,2.2167,1,0
ECA,D,20110831,000000,2.1197,2.1197,2.1128,2.1128,1447,0
ECA,D,20110901,000000,2.2098,2.2098,2.2098,2.2098,6,0
ECA,D,20110902,000000,2.2098,2.2167,2.2098,2.2167,1060,0
ECA,D,20110905,000000,2.0435,2.2167,2.0435,2.2167,1099,0
