<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
VRB,D,20101022,000000,0.6409,0.6409,0.5629,0.6237,14146,0
VRB,D,20101025,000000,0.6237,0.6237,0.6237,0.6237,117,0
VRB,D,20101026,000000,0.6237,0.6755,0.6237,0.6668,13358,0
VRB,D,20101027,000000,0.6668,0.6668,0.6668,0.6668,117,0
VRB,D,20101028,000000,0.6668,0.6755,0.6582,0.6755,7450,0
VRB,D,20101029,000000,0.6582,0.6842,0.6582,0.6842,1292,0
VRB,D,20101102,000000,0.6842,0.71,0.6842,0.71,2287,0
VRB,D,20101103,000000,0.7015,0.7188,0.7015,0.7188,462,0
VRB,D,20101104,000000,0.7188,0.7363,0.7015,0.7363,5080,0
VRB,D,20101105,000000,0.7363,0.7363,0.7363,0.7363,406,0
VRB,D,20101108,000000,0.7363,0.7535,0.6927,0.7535,64993,0
VRB,D,20101109,000000,0.7622,0.7622,0.7622,0.7622,230,0
VRB,D,20101110,000000,0.7622,0.7881,0.7535,0.7881,4425,0
VRB,D,20101112,000000,0.7881,0.7881,0.7881,0.7881,57,0
VRB,D,20101115,000000,0.7881,0.7967,0.7881,0.7967,814,0
VRB,D,20101116,000000,0.7967,0.7967,0.7622,0.7795,2944,0
VRB,D,20101118,000000,0.7449,0.7622,0.7449,0.7622,1165,0
VRB,D,20101119,000000,0.7622,0.7967,0.7622,0.7622,20736,0
VRB,D,20101123,000000,0.7707,0.7881,0.7707,0.7881,2551,0
VRB,D,20101124,000000,0.7707,0.7881,0.7707,0.7881,2657,0
VRB,D,20101125,000000,0.7881,0.7881,0.7535,0.7535,1223,0
VRB,D,20101126,000000,0.7449,0.7707,0.7363,0.7707,4964,0
VRB,D,20101129,000000,0.7363,0.7795,0.7363,0.7795,1086,0
VRB,D,20101201,000000,0.7881,0.7967,0.7881,0.7881,711,0
VRB,D,20101202,000000,0.7881,0.7881,0.7795,0.7881,599,0
VRB,D,20101203,000000,0.7881,0.7967,0.7622,0.7881,7336,0
VRB,D,20101206,000000,0.7795,0.7881,0.7795,0.7881,27828,0
VRB,D,20101207,000000,0.7881,0.7881,0.7881,0.7881,462,0
VRB,D,20101208,000000,0.7795,0.7795,0.7795,0.7795,117,0
VRB,D,20101209,000000,0.7795,0.7881,0.7795,0.7881,358,0
VRB,D,20101210,000000,0.7881,0.7881,0.7795,0.7795,230,0
VRB,D,20101213,000000,0.7881,0.7881,0.7881,0.7881,57,0
VRB,D,20101214,000000,0.7707,0.7881,0.7535,0.7795,4041,0
VRB,D,20101215,000000,0.7535,0.7795,0.7363,0.7707,6128,0
VRB,D,20101216,000000,0.7707,0.7881,0.7535,0.7795,21768,0
VRB,D,20101217,000000,0.7795,0.7795,0.7795,0.7795,693,0
VRB,D,20101220,000000,0.7795,0.7795,0.7535,0.7707,5544,0
VRB,D,20101221,000000,0.7707,0.7707,0.7622,0.7622,1386,0
VRB,D,20101222,000000,0.7622,0.7622,0.7363,0.7622,1115,0
VRB,D,20101223,000000,0.7622,0.7622,0.7622,0.7622,1321,0
VRB,D,20101227,000000,0.7622,0.7622,0.7622,0.7622,117,0
VRB,D,20101228,000000,0.7622,0.7622,0.7274,0.7363,2770,0
VRB,D,20101229,000000,0.7449,0.7622,0.7274,0.7274,18829,0
VRB,D,20101230,000000,0.7707,0.7795,0.7622,0.7707,4977,0
VRB,D,20101231,000000,0.7707,0.7795,0.7707,0.7795,1370,0
VRB,D,20110103,000000,0.7707,0.7707,0.7707,0.7707,117,0
VRB,D,20110104,000000,0.7707,0.7707,0.7707,0.7707,117,0
VRB,D,20110105,000000,0.7707,0.7707,0.7535,0.7707,923,0
VRB,D,20110107,000000,0.7707,0.7707,0.7015,0.7449,15588,0
VRB,D,20110110,000000,0.7363,0.7622,0.7274,0.7622,15639,0
VRB,D,20110111,000000,0.7622,0.7707,0.7622,0.7707,3182,0
VRB,D,20110112,000000,0.7707,0.7707,0.7707,0.7707,117,0
VRB,D,20110113,000000,0.7707,0.8573,0.7707,0.8141,3994,0
VRB,D,20110114,000000,0.8227,0.8401,0.8227,0.8227,902,0
VRB,D,20110117,000000,0.8313,0.8313,0.8227,0.8227,2163,0
VRB,D,20110118,000000,0.8227,0.8227,0.7881,0.8141,392,0
VRB,D,20110119,000000,0.7795,0.7795,0.7795,0.7795,2721,0
VRB,D,20110120,000000,0.7795,0.8055,0.7795,0.8055,1001,0
VRB,D,20110121,000000,0.7707,0.8055,0.7707,0.8055,3409,0
VRB,D,20110124,000000,0.7622,0.7622,0.7622,0.7622,3348,0
VRB,D,20110125,000000,0.7622,0.7622,0.7622,0.7622,117,0
VRB,D,20110126,000000,0.7622,0.7622,0.7622,0.7622,117,0
VRB,D,20110127,000000,0.7622,0.7622,0.7622,0.7622,117,0
VRB,D,20110128,000000,0.7622,0.7795,0.7622,0.7795,5888,0
VRB,D,20110131,000000,0.7795,0.7795,0.7795,0.7795,117,0
VRB,D,20110201,000000,0.7707,0.7795,0.7622,0.7707,10394,0
VRB,D,20110203,000000,0.7707,0.7707,0.7707,0.7707,1155,0
VRB,D,20110204,000000,0.7707,0.7707,0.6495,0.6495,11662,0
VRB,D,20110207,000000,0.6495,0.6495,0.6149,0.6149,23844,0
VRB,D,20110208,000000,0.6149,0.6149,0.6149,0.6149,117,0
VRB,D,20110209,000000,0.6149,0.6149,0.6149,0.6149,117,0
VRB,D,20110210,000000,0.6149,0.6409,0.6149,0.6409,380,0
VRB,D,20110211,000000,0.6409,0.6582,0.6149,0.6582,3544,0
VRB,D,20110214,000000,0.6582,0.7015,0.6582,0.7015,2045,0
VRB,D,20110216,000000,0.7015,0.7188,0.7015,0.7188,578,0
VRB,D,20110217,000000,0.7188,0.7795,0.7188,0.7795,13704,0
VRB,D,20110218,000000,0.7795,0.7795,0.7795,0.7795,578,0
VRB,D,20110221,000000,0.7795,0.7795,0.7795,0.7795,117,0
VRB,D,20110222,000000,0.7707,0.7795,0.7188,0.7795,5221,0
VRB,D,20110223,000000,0.7795,0.7795,0.7795,0.7795,117,0
VRB,D,20110224,000000,0.7795,0.7795,0.7795,0.7795,117,0
VRB,D,20110225,000000,0.7795,0.7795,0.7795,0.7795,117,0
VRB,D,20110228,000000,0.7795,0.7795,0.7449,0.7449,4249,0
VRB,D,20110301,000000,0.7449,0.7449,0.71,0.71,1063,0
VRB,D,20110302,000000,0.71,0.71,0.71,0.71,1038,0
VRB,D,20110303,000000,0.71,0.7274,0.71,0.7274,230,0
VRB,D,20110304,000000,0.71,0.71,0.6755,0.6842,5789,0
VRB,D,20110308,000000,0.6842,0.6927,0.6842,0.6927,559,0
VRB,D,20110309,000000,0.6495,0.6755,0.6321,0.6582,4285,0
VRB,D,20110310,000000,0.6755,0.6755,0.6755,0.6755,3425,0
VRB,D,20110314,000000,0.6842,0.6842,0.6842,0.6842,10,0
VRB,D,20110315,000000,0.6842,0.6842,0.6842,0.6842,230,0
VRB,D,20110316,000000,0.6927,0.6927,0.6927,0.6927,10,0
VRB,D,20110325,000000,0.6927,0.7188,0.6927,0.7188,2298,0
VRB,D,20110328,000000,0.7188,0.7881,0.7188,0.7535,4610,0
VRB,D,20110329,000000,0.7622,0.7707,0.7622,0.7707,243,0
VRB,D,20110330,000000,0.7363,0.7707,0.7363,0.7707,3756,0
VRB,D,20110331,000000,0.7707,0.7707,0.7188,0.7449,7701,0
VRB,D,20110401,000000,0.7449,0.7622,0.7449,0.7535,923,0
VRB,D,20110405,000000,0.7188,0.7188,0.7188,0.7188,4273,0
VRB,D,20110407,000000,0.7188,0.7274,0.7188,0.7274,588,0
VRB,D,20110408,000000,0.7274,0.7274,0.7274,0.7274,279,0
VRB,D,20110412,000000,0.71,0.71,0.6927,0.6927,2308,0
VRB,D,20110413,000000,0.6927,0.6927,0.6495,0.6495,10644,0
VRB,D,20110414,000000,0.6582,0.6927,0.6582,0.6927,339,0
VRB,D,20110415,000000,0.6927,0.6927,0.6755,0.6927,4988,0
VRB,D,20110418,000000,0.6927,0.6927,0.6927,0.6927,230,0
VRB,D,20110419,000000,0.7015,0.7015,0.7015,0.7015,173,0
VRB,D,20110420,000000,0.7015,0.7795,0.7015,0.7795,25151,0
VRB,D,20110421,000000,0.7795,0.7795,0.7795,0.7795,184,0
VRB,D,20110427,000000,0.7795,0.7795,0.7795,0.7795,138,0
VRB,D,20110428,000000,0.7795,0.7795,0.7795,0.7795,1516,0
VRB,D,20110502,000000,0.7363,0.7707,0.6927,0.7707,5658,0
VRB,D,20110504,000000,0.7795,0.7795,0.7795,0.7795,138,0
VRB,D,20110505,000000,0.7795,0.7795,0.7795,0.7795,138,0
VRB,D,20110506,000000,0.7795,0.7795,0.7795,0.7795,138,0
VRB,D,20110509,000000,0.7795,0.7795,0.7363,0.7363,3603,0
VRB,D,20110510,000000,0.7449,0.7707,0.7449,0.7707,4041,0
VRB,D,20110511,000000,0.7795,0.7795,0.7795,0.7795,138,0
VRB,D,20110512,000000,0.7795,0.7795,0.7188,0.7188,10531,0
VRB,D,20110513,000000,0.7274,0.7622,0.7274,0.7622,1272,0
VRB,D,20110516,000000,0.7622,0.7622,0.7622,0.7622,2308,0
VRB,D,20110517,000000,0.7622,0.7622,0.7274,0.7274,1292,0
VRB,D,20110518,000000,0.7274,0.7274,0.7274,0.7274,1025,0
VRB,D,20110519,000000,0.7363,0.7363,0.7363,0.7363,71,0
VRB,D,20110520,000000,0.7363,0.7363,0.7363,0.7363,117,0
VRB,D,20110523,000000,0.7363,0.7363,0.7363,0.7363,159,0
VRB,D,20110524,000000,0.7363,0.7363,0.7363,0.7363,1461,0
VRB,D,20110525,000000,0.7363,0.7535,0.7363,0.7535,2086,0
VRB,D,20110526,000000,0.6927,0.7274,0.6927,0.7274,5915,0
VRB,D,20110527,000000,0.7274,0.7274,0.7274,0.7274,1155,0
VRB,D,20110530,000000,0.7274,0.7707,0.7274,0.7707,4619,0
VRB,D,20110531,000000,0.7707,0.7707,0.7707,0.7707,250,0
VRB,D,20110601,000000,0.7707,0.7707,0.7707,0.7707,138,0
VRB,D,20110602,000000,0.7707,0.7707,0.7707,0.7707,173,0
VRB,D,20110603,000000,0.7707,0.7707,0.7707,0.7707,254,0
VRB,D,20110606,000000,0.7707,0.7795,0.7535,0.7707,14282,0
VRB,D,20110607,000000,0.7707,0.7707,0.7707,0.7707,173,0
VRB,D,20110608,000000,0.7707,0.7707,0.7707,0.7707,138,0
VRB,D,20110609,000000,0.7707,0.7707,0.7707,0.7707,368,0
VRB,D,20110610,000000,0.7707,0.7707,0.7707,0.7707,138,0
VRB,D,20110613,000000,0.7707,0.7707,0.7449,0.7707,426,0
VRB,D,20110614,000000,0.7707,0.7707,0.7707,0.7707,230,0
VRB,D,20110615,000000,0.7707,0.7707,0.7707,0.7707,138,0
VRB,D,20110616,000000,0.7707,0.7707,0.7707,0.7707,138,0
VRB,D,20110617,000000,0.7707,0.7707,0.7707,0.7707,138,0
VRB,D,20110620,000000,0.7707,0.7707,0.7707,0.7707,173,0
VRB,D,20110621,000000,0.7707,0.7707,0.7707,0.7707,173,0
VRB,D,20110622,000000,0.7707,0.7707,0.7363,0.7707,4502,0
VRB,D,20110624,000000,0.7707,0.7707,0.7707,0.7707,230,0
VRB,D,20110627,000000,0.7274,0.7274,0.7274,0.7274,1155,0
VRB,D,20110629,000000,0.7274,0.7707,0.7274,0.7707,25981,0
VRB,D,20110630,000000,0.7707,0.7795,0.7707,0.7795,1733,0
VRB,D,20110701,000000,0.7795,0.7795,0.7795,0.7795,132,0
VRB,D,20110704,000000,0.7795,0.7795,0.7795,0.7795,346,0
VRB,D,20110705,000000,0.7795,0.7795,0.7795,0.7795,132,0
VRB,D,20110706,000000,0.7795,0.7795,0.7795,0.7795,128,0
VRB,D,20110707,000000,0.7795,0.7795,0.7795,0.7795,173,0
VRB,D,20110711,000000,0.7795,0.7795,0.7795,0.7795,138,0
VRB,D,20110712,000000,0.7795,0.7795,0.7795,0.7795,138,0
VRB,D,20110713,000000,0.7795,0.7795,0.7795,0.7795,568,0
VRB,D,20110714,000000,0.7795,0.7795,0.7363,0.7363,40951,0
VRB,D,20110718,000000,0.7449,0.7449,0.7449,0.7449,21,0
VRB,D,20110722,000000,0.7449,0.7449,0.7449,0.7449,173,0
VRB,D,20110725,000000,0.7449,0.7449,0.7449,0.7449,138,0
VRB,D,20110726,000000,0.7449,0.7535,0.71,0.7535,12702,0
VRB,D,20110727,000000,0.7535,0.7535,0.7535,0.7535,173,0
VRB,D,20110728,000000,0.7535,0.7535,0.7535,0.7535,138,0
VRB,D,20110729,000000,0.7535,0.7535,0.7535,0.7535,138,0
VRB,D,20110801,000000,0.7535,0.7535,0.7535,0.7535,173,0
VRB,D,20110802,000000,0.7535,0.7535,0.7535,0.7535,138,0
VRB,D,20110803,000000,0.7449,0.7449,0.7449,0.7449,138,0
VRB,D,20110804,000000,0.7363,0.7363,0.7363,0.7363,138,0
VRB,D,20110805,000000,0.7363,0.7363,0.6755,0.7188,3346,0
VRB,D,20110808,000000,0.7188,0.7274,0.7188,0.7274,35,0
VRB,D,20110809,000000,0.7274,0.7274,0.6062,0.6495,8281,0
VRB,D,20110810,000000,0.6495,0.6582,0.6495,0.6582,588,0
VRB,D,20110811,000000,0.6582,0.6755,0.6582,0.6755,681,0
VRB,D,20110812,000000,0.6321,0.6755,0.6321,0.6409,4502,0
VRB,D,20110823,000000,0.6149,0.6149,0.5977,0.6062,6581,0
VRB,D,20110826,000000,0.6062,0.6062,0.6062,0.6062,57,0
VRB,D,20110829,000000,0.6409,0.6409,0.6409,0.6409,10,0
VRB,D,20110830,000000,0.6409,0.6409,0.6409,0.6409,10,0
VRB,D,20110905,000000,0.6237,0.6237,0.6237,0.6237,68,0
VRB,D,20110914,000000,0.6149,0.6149,0.5629,0.6062,14029,0
VRB,D,20110915,000000,0.5977,0.5977,0.5977,0.5977,140,0
VRB,D,20110929,000000,0.5455,0.5889,0.5455,0.5889,138,0
VRB,D,20110930,000000,0.5889,0.6149,0.5889,0.6149,3465,0
VRB,D,20111014,000000,0.6149,0.6149,0.5715,0.6149,2424,0
VRB,D,20111019,000000,0.5889,0.6149,0.5889,0.6149,450,0
VRB,D,20111024,000000,0.6062,0.6062,0.6062,0.6062,57,0
VRB,D,20111025,000000,0.6062,0.6062,0.6062,0.6062,57,0
VRB,D,20111026,000000,0.6062,0.6062,0.6062,0.6062,22,0
VRB,D,20111027,000000,0.6062,0.6062,0.6062,0.6062,30,0
VRB,D,20111028,000000,0.6062,0.6582,0.6062,0.6582,13984,0
VRB,D,20111103,000000,0.6237,0.6495,0.5977,0.6495,4113,0
VRB,D,20111104,000000,0.5977,0.6321,0.5889,0.6321,4238,0
VRB,D,20111115,000000,0.5889,0.5889,0.511,0.5543,26144,0
VRB,D,20111116,000000,0.5543,0.5543,0.5543,0.5543,230,0
VRB,D,20111117,000000,0.5543,0.5543,0.5543,0.5543,117,0
VRB,D,20111118,000000,0.5543,0.5543,0.5543,0.5543,117,0
VRB,D,20111121,000000,0.5543,0.5543,0.5543,0.5543,230,0
VRB,D,20111122,000000,0.5543,0.5543,0.5543,0.5543,117,0
VRB,D,20111123,000000,0.5543,0.5629,0.5543,0.5629,127,0
VRB,D,20111124,000000,0.5629,0.5715,0.5629,0.5715,2067,0
VRB,D,20111125,000000,0.5629,0.5629,0.5629,0.5629,2886,0
VRB,D,20111130,000000,0.5629,0.6062,0.5629,0.6062,1744,0
VRB,D,20111202,000000,0.6062,0.6237,0.6062,0.6237,1733,0
VRB,D,20111205,000000,0.6237,0.6927,0.6237,0.6755,1963,0
VRB,D,20111206,000000,0.6927,0.7363,0.6927,0.7363,3811,0
VRB,D,20111207,000000,0.7363,0.7363,0.7363,0.7363,230,0
VRB,D,20111208,000000,0.7363,0.7363,0.7363,0.7363,138,0
VRB,D,20111212,000000,0.7363,0.7363,0.7363,0.7363,947,0
VRB,D,20111214,000000,0.7363,0.7363,0.7363,0.7363,426,0
VRB,D,20111215,000000,0.7363,0.7622,0.6755,0.7622,9735,0
VRB,D,20111216,000000,0.7707,0.7795,0.7622,0.7795,1272,0
VRB,D,20111219,000000,0.7795,0.7795,0.7188,0.7707,947,0
VRB,D,20111220,000000,0.7707,0.7881,0.7707,0.7881,6616,0
VRB,D,20111221,000000,0.7449,0.8227,0.7449,0.8227,5774,0
VRB,D,20111222,000000,0.8227,0.8488,0.8227,0.8488,703,0
VRB,D,20111223,000000,0.8401,0.8488,0.8401,0.8488,127,0
VRB,D,20111227,000000,0.8488,0.8573,0.8488,0.8573,1399,0
VRB,D,20111229,000000,0.8401,0.8401,0.8401,0.8401,127,0
VRB,D,20111230,000000,0.8374,0.8374,0.8374,0.8374,127,0
VRB,D,20120102,000000,0.8401,0.8401,0.8401,0.8401,57,0
VRB,D,20120104,000000,0.8313,0.8313,0.7881,0.7881,636,0
VRB,D,20120105,000000,0.7881,0.7881,0.7881,0.7881,57,0
VRB,D,20120109,000000,0.7881,0.7881,0.7881,0.7881,138,0
VRB,D,20120110,000000,0.7881,0.7881,0.7881,0.7881,138,0
VRB,D,20120111,000000,0.7881,0.7881,0.7881,0.7881,832,0
VRB,D,20120116,000000,0.7795,0.8055,0.7795,0.7795,6593,0
VRB,D,20120117,000000,0.7795,0.7795,0.7795,0.7795,138,0
VRB,D,20120118,000000,0.7795,0.7795,0.7795,0.7795,117,0
VRB,D,20120119,000000,0.7795,0.7795,0.7795,0.7795,138,0
VRB,D,20120120,000000,0.7795,0.7795,0.7795,0.7795,138,0
VRB,D,20120123,000000,0.7795,0.7795,0.7795,0.7795,1386,0
VRB,D,20120124,000000,0.7795,0.7795,0.7795,0.7795,117,0
VRB,D,20120125,000000,0.7795,0.7795,0.7795,0.7795,138,0
VRB,D,20120126,000000,0.7795,0.7795,0.7188,0.7188,4757,0
VRB,D,20120130,000000,0.7274,0.7274,0.7274,0.7274,57,0
VRB,D,20120201,000000,0.7274,0.7449,0.7274,0.7449,1386,0
VRB,D,20120202,000000,0.7449,0.7707,0.7449,0.7707,1386,0
VRB,D,20120203,000000,0.7707,0.8227,0.7707,0.8227,6697,0
VRB,D,20120206,000000,0.8227,0.8227,0.8227,0.8227,127,0
VRB,D,20120207,000000,0.8227,0.8313,0.8227,0.8313,703,0
VRB,D,20120208,000000,0.8313,0.8488,0.8313,0.8488,3373,0
VRB,D,20120209,000000,0.8488,0.8573,0.8488,0.8573,1792,0
VRB,D,20120210,000000,0.8573,0.918,0.8573,0.9093,11963,0
VRB,D,20120213,000000,0.9093,0.9267,0.9093,0.9267,10162,0
VRB,D,20120214,000000,0.918,0.918,0.918,0.918,117,0
VRB,D,20120215,000000,0.918,0.918,0.918,0.918,117,0
VRB,D,20120216,000000,0.9093,0.9093,0.9093,0.9093,117,0
VRB,D,20120217,000000,0.9093,0.9093,0.9093,0.9093,117,0
VRB,D,20120220,000000,0.9093,0.9093,0.9093,0.9093,117,0
VRB,D,20120221,000000,0.9093,0.9093,0.9093,0.9093,117,0
VRB,D,20120222,000000,0.9093,0.9093,0.9093,0.9093,117,0
VRB,D,20120223,000000,0.9093,0.9093,0.9093,0.9093,117,0
VRB,D,20120224,000000,0.9093,0.9093,0.9093,0.9093,117,0
VRB,D,20120227,000000,0.9093,0.9093,0.9093,0.9093,117,0
VRB,D,20120228,000000,0.9093,0.9093,0.9093,0.9093,117,0
VRB,D,20120229,000000,0.9093,0.9093,0.9093,0.9093,117,0
VRB,D,20120301,000000,0.9093,0.9093,0.9093,0.9093,117,0
VRB,D,20120302,000000,0.9093,0.9267,0.9093,0.9267,2770,0
VRB,D,20120305,000000,0.9267,0.9267,0.9267,0.9267,117,0
VRB,D,20120306,000000,0.9267,0.9267,0.9267,0.9267,117,0
VRB,D,20120308,000000,0.9267,0.9267,0.9267,0.9267,117,0
VRB,D,20120309,000000,0.9267,0.9267,0.8573,0.8573,693,0
VRB,D,20120315,000000,0.8573,0.8661,0.8573,0.8661,462,0
VRB,D,20120316,000000,0.8661,0.8661,0.8661,0.8661,190,0
VRB,D,20120319,000000,0.8746,0.8746,0.8746,0.8746,117,0
VRB,D,20120323,000000,0.8746,0.8834,0.8746,0.8834,230,0
VRB,D,20120326,000000,0.8834,0.918,0.8834,0.918,2540,0
VRB,D,20120327,000000,0.918,0.9614,0.918,0.9614,4561,0
VRB,D,20120328,000000,0.9614,0.9614,0.8919,0.9525,1905,0
VRB,D,20120329,000000,0.9525,0.9525,0.8834,0.9525,7043,0
VRB,D,20120330,000000,0.9507,0.9769,0.9507,0.9769,1501,0
VRB,D,20120402,000000,0.9787,1.0132,0.9787,1.0132,6260,0
VRB,D,20120403,000000,1.0132,1.0132,1.0132,1.0132,117,0
VRB,D,20120404,000000,1.0132,1.0306,1.0132,1.0306,2194,0
VRB,D,20120405,000000,1.0306,1.0306,1.0306,1.0306,230,0
VRB,D,20120410,000000,1.0306,1.0306,1.0306,1.0306,117,0
VRB,D,20120411,000000,1.0306,1.0306,1.0306,1.0306,117,0
VRB,D,20120412,000000,1.0306,1.0652,1.0306,1.0652,1616,0
VRB,D,20120416,000000,1.0652,1.0912,1.0652,1.0912,244,0
VRB,D,20120417,000000,1.0912,1.1085,1.0912,1.1085,462,0
VRB,D,20120418,000000,1.1085,1.1085,1.1085,1.1085,117,0
VRB,D,20120419,000000,1.1085,1.1085,1.1085,1.1085,117,0
VRB,D,20120420,000000,1.1085,1.1085,1.1085,1.1085,117,0
VRB,D,20120423,000000,1.1085,1.1085,1.1085,1.1085,117,0
VRB,D,20120424,000000,1.1085,1.1085,1.1085,1.1085,94,0
VRB,D,20120425,000000,1.1085,1.1085,1.1085,1.1085,94,0
VRB,D,20120426,000000,1.1085,1.1085,1.1085,1.1085,94,0
VRB,D,20120427,000000,1.1085,1.1085,1.1085,1.1085,94,0
VRB,D,20120430,000000,1.1077,1.1077,1.1077,1.1077,94,0
VRB,D,20120502,000000,1.1085,1.1085,1.1085,1.1085,94,0
VRB,D,20120504,000000,1.1085,1.1085,1.1085,1.1085,94,0
VRB,D,20120507,000000,1.1085,1.1085,1.1085,1.1085,94,0
VRB,D,20120508,000000,1.1085,1.1085,1.1085,1.1085,94,0
VRB,D,20120509,000000,1.1085,1.1085,1.1085,1.1085,94,0
VRB,D,20120510,000000,1.1085,1.2557,0.9787,1.2557,12681,0
VRB,D,20120511,000000,1.2557,1.2817,1.1519,1.2731,2621,0
VRB,D,20120517,000000,1.2731,1.2731,1.2731,1.2731,22,0
VRB,D,20120518,000000,1.2731,1.2731,1.2731,1.2731,10,0
VRB,D,20120521,000000,1.2731,1.2731,1.2731,1.2731,10,0
VRB,D,20120522,000000,1.2731,1.2731,1.2557,1.2557,35,0
VRB,D,20120524,000000,1.2557,1.2557,1.2557,1.2557,22,0
VRB,D,20120525,000000,1.1951,1.1951,1.1259,1.1259,2540,0
VRB,D,20120528,000000,1.1432,1.1432,1.1432,1.1432,22,0
VRB,D,20120529,000000,1.1432,1.1432,1.1432,1.1432,57,0
VRB,D,20120530,000000,1.1432,1.1432,1.0132,1.1344,2678,0
VRB,D,20120531,000000,1.1427,1.1427,1.1427,1.1427,22,0
VRB,D,20120601,000000,1.1432,1.1432,1.1344,1.1344,1292,0
VRB,D,20120604,000000,1.1344,1.1344,1.1344,1.1344,22,0
VRB,D,20120606,000000,1.1519,1.1519,1.1519,1.1519,10,0
VRB,D,20120608,000000,1.1519,1.1519,1.1519,1.1519,22,0
VRB,D,20120611,000000,1.1519,1.1519,1.1519,1.1519,10,0
VRB,D,20120612,000000,1.1519,1.1519,1.1519,1.1519,16,0
VRB,D,20120613,000000,1.1519,1.1519,1.1519,1.1519,22,0
VRB,D,20120614,000000,1.1519,1.1519,1.1519,1.1519,22,0
VRB,D,20120615,000000,1.1519,1.1519,1.1432,1.1432,947,0
VRB,D,20120618,000000,1.1519,1.1519,1.1519,1.1519,10,0
VRB,D,20120619,000000,1.1519,1.1519,1.1519,1.1519,10,0
VRB,D,20120620,000000,1.1519,1.1519,1.1519,1.1519,22,0
VRB,D,20120621,000000,1.1519,1.1692,1.1519,1.1692,36962,0
VRB,D,20120622,000000,1.1692,1.1692,1.1692,1.1692,10,0
VRB,D,20120625,000000,1.1779,1.1779,1.1779,1.1779,10,0
VRB,D,20120628,000000,1.1865,1.1865,1.1865,1.1865,22,0
VRB,D,20120629,000000,1.1863,1.1863,1.1863,1.1863,10,0
VRB,D,20120706,000000,1.1951,1.1951,1.1951,1.1951,22,0
VRB,D,20120718,000000,1.195,1.2473,1.195,1.2473,4387,0
VRB,D,20120719,000000,1.247,1.247,1.247,1.247,22,0
VRB,D,20120720,000000,1.2473,1.2473,1.2473,1.2473,10,0
VRB,D,20120723,000000,1.2473,1.2473,1.2473,1.2473,22,0
VRB,D,20120724,000000,1.2124,1.2124,1.2124,1.2124,10,0
VRB,D,20120725,000000,1.2124,1.2124,1.2124,1.2124,10,0
VRB,D,20120726,000000,1.2124,1.2124,1.2124,1.2124,22,0
VRB,D,20120727,000000,1.2124,1.2124,1.2124,1.2124,10,0
VRB,D,20120803,000000,1.2124,1.2473,1.2124,1.2473,3841,0
VRB,D,20120806,000000,1.2386,1.2473,1.2386,1.2473,3785,0
VRB,D,20120807,000000,1.2386,1.2386,1.1252,1.1252,493,0
VRB,D,20120810,000000,1.1338,1.1514,1.1338,1.1514,299,0
VRB,D,20120816,000000,1.0902,1.1601,1.0902,1.1601,642,0
VRB,D,20120821,000000,1.1514,1.1514,1.1514,1.1514,10,0
VRB,D,20120822,000000,1.1514,1.1514,1.1514,1.1514,10,0
VRB,D,20120823,000000,1.1514,1.1514,1.1427,1.1514,6202,0
VRB,D,20120824,000000,1.1514,1.1514,1.1514,1.1514,30,0
VRB,D,20120827,000000,1.1514,1.1514,1.1514,1.1514,10,0
VRB,D,20120828,000000,1.1514,1.1514,1.0902,1.1165,2484,0
VRB,D,20120830,000000,1.1165,1.1338,1.1165,1.1338,327,0
VRB,D,20120905,000000,1.1338,1.1338,1.1338,1.1338,10,0
VRB,D,20120906,000000,1.1427,1.1427,1.1427,1.1427,22,0
VRB,D,20120907,000000,1.1427,1.1427,1.1427,1.1427,35,0
VRB,D,20120910,000000,1.1427,1.1427,1.1427,1.1427,35,0
VRB,D,20120911,000000,1.1427,1.1427,1.1427,1.1427,35,0
VRB,D,20120912,000000,1.1427,1.1427,1.1427,1.1427,22,0
VRB,D,20120913,000000,1.1427,1.1427,1.1427,1.1427,22,0
VRB,D,20120914,000000,1.1427,1.1427,1.1427,1.1427,22,0
VRB,D,20120917,000000,1.1427,1.1427,1.1427,1.1427,22,0
VRB,D,20120918,000000,1.1427,1.1427,1.1427,1.1427,22,0
VRB,D,20120919,000000,1.1427,1.1427,1.1338,1.1427,997,0
VRB,D,20120920,000000,1.1427,1.1427,1.1427,1.1427,22,0
VRB,D,20120921,000000,1.1427,1.1427,0.9595,0.9595,3347,0
VRB,D,20120924,000000,0.9159,0.9595,0.785,0.9595,9230,0
VRB,D,20120925,000000,0.9507,0.9507,0.9507,0.9507,10,0
VRB,D,20120926,000000,0.9507,1.0554,0.9507,1.0554,2373,0
VRB,D,20120928,000000,1.0554,1.256,1.0554,1.1601,4260,0
VRB,D,20121001,000000,1.0641,1.0991,1.0641,1.0991,1834,0
VRB,D,20121002,000000,1.0029,1.0029,1.0029,1.0029,1720,0
VRB,D,20121003,000000,0.9769,0.9769,0.907,0.9595,4049,0
VRB,D,20121005,000000,0.8722,0.8722,0.785,0.785,2064,0
VRB,D,20121008,000000,0.7414,0.7414,0.6978,0.6978,2293,0
VRB,D,20121009,000000,0.7066,0.7326,0.6718,0.6718,7568,0
VRB,D,20121010,000000,0.6892,0.7326,0.6892,0.7326,1497,0
