<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
BTG,D,20091009,000000,0.07,0.07,0.07,0.07,635864,0
BTG,D,20091012,000000,0.07,0.08,0.07,0.07,308321,0
BTG,D,20091013,000000,0.07,0.08,0.07,0.07,493079,0
BTG,D,20091014,000000,0.07,0.08,0.07,0.07,546918,0
BTG,D,20091015,000000,0.07,0.08,0.06,0.07,228914,0
BTG,D,20091016,000000,0.07,0.07,0.07,0.07,72687,0
BTG,D,20091019,000000,0.07,0.08,0.06,0.08,159904,0
BTG,D,20091020,000000,0.07,0.07,0.07,0.07,502311,0
BTG,D,20091021,000000,0.07,0.07,0.07,0.07,480000,0
BTG,D,20091022,000000,0.07,0.07,0.07,0.07,212999,0
BTG,D,20091023,000000,0.07,0.07,0.07,0.07,23916,0
BTG,D,20091027,000000,0.06,0.06,0.06,0.06,1000,0
BTG,D,20091028,000000,0.07,0.07,0.07,0.07,19340,0
BTG,D,20091029,000000,0.07,0.07,0.07,0.07,10000,0
BTG,D,20091030,000000,0.07,0.07,0.06,0.06,60669,0
BTG,D,20091102,000000,0.07,0.07,0.06,0.07,52379,0
BTG,D,20091103,000000,0.07,0.07,0.07,0.07,626891,0
BTG,D,20091104,000000,0.07,0.07,0.06,0.07,310883,0
BTG,D,20091105,000000,0.07,0.08,0.07,0.07,1268867,0
BTG,D,20091106,000000,0.06,0.07,0.06,0.07,53000,0
BTG,D,20091109,000000,0.06,0.08,0.06,0.08,678403,0
BTG,D,20091110,000000,0.07,0.07,0.07,0.07,75553,0
BTG,D,20091112,000000,0.07,0.07,0.07,0.07,487683,0
BTG,D,20091113,000000,0.07,0.08,0.07,0.07,475248,0
BTG,D,20091116,000000,0.07,0.08,0.07,0.08,156841,0
BTG,D,20091117,000000,0.06,0.07,0.06,0.07,1712000,0
BTG,D,20091118,000000,0.07,0.07,0.06,0.07,1323913,0
BTG,D,20091119,000000,0.06,0.07,0.06,0.07,631887,0
BTG,D,20091120,000000,0.06,0.07,0.06,0.07,126787,0
BTG,D,20091123,000000,0.06,0.07,0.06,0.06,232215,0
BTG,D,20091124,000000,0.06,0.07,0.06,0.06,451400,0
BTG,D,20091125,000000,0.07,0.07,0.06,0.06,19441,0
BTG,D,20091126,000000,0.07,0.07,0.06,0.06,17500,0
BTG,D,20091127,000000,0.06,0.07,0.06,0.06,225044,0
BTG,D,20091130,000000,0.07,0.07,0.07,0.07,136075,0
BTG,D,20091201,000000,0.06,0.06,0.06,0.06,62000,0
BTG,D,20091202,000000,0.06,0.06,0.06,0.06,213486,0
BTG,D,20091203,000000,0.06,0.07,0.06,0.06,109709,0
BTG,D,20091204,000000,0.06,0.06,0.06,0.06,456031,0
BTG,D,20091207,000000,0.06,0.06,0.06,0.06,627915,0
BTG,D,20091208,000000,0.06,0.07,0.06,0.07,410070,0
BTG,D,20091209,000000,0.06,0.07,0.06,0.06,142292,0
BTG,D,20091210,000000,0.06,0.06,0.06,0.06,144444,0
BTG,D,20091211,000000,0.06,0.06,0.06,0.06,293270,0
BTG,D,20091215,000000,0.05,0.06,0.05,0.06,60004,0
BTG,D,20091216,000000,0.05,0.06,0.05,0.05,32280,0
BTG,D,20091217,000000,0.05,0.06,0.05,0.06,3310,0
BTG,D,20091218,000000,0.06,0.06,0.05,0.06,103967,0
BTG,D,20091221,000000,0.06,0.06,0.05,0.06,211400,0
BTG,D,20091222,000000,0.06,0.06,0.06,0.06,226757,0
BTG,D,20091223,000000,0.05,0.06,0.05,0.06,253489,0
BTG,D,20091228,000000,0.05,0.06,0.05,0.05,1007200,0
BTG,D,20091229,000000,0.06,0.06,0.05,0.05,52171,0
BTG,D,20091230,000000,0.06,0.06,0.06,0.06,33010,0
BTG,D,20091231,000000,0.06,0.06,0.06,0.06,12450,0
BTG,D,20100104,000000,0.06,0.06,0.05,0.06,21112,0
BTG,D,20100105,000000,0.06,0.06,0.06,0.06,2700,0
BTG,D,20100106,000000,0.06,0.06,0.05,0.06,34042,0
BTG,D,20100107,000000,0.06,0.06,0.05,0.06,10851,0
BTG,D,20100108,000000,0.05,0.06,0.05,0.06,22222,0
BTG,D,20100111,000000,0.06,0.06,0.06,0.06,20010,0
BTG,D,20100112,000000,0.05,0.06,0.05,0.06,2201,0
BTG,D,20100113,000000,0.05,0.06,0.05,0.06,93823,0
BTG,D,20100114,000000,0.06,0.06,0.05,0.06,58599,0
BTG,D,20100115,000000,0.06,0.06,0.06,0.06,51601,0
BTG,D,20100118,000000,0.06,0.06,0.05,0.06,412646,0
BTG,D,20100119,000000,0.06,0.07,0.05,0.07,1270007,0
BTG,D,20100120,000000,0.07,0.07,0.06,0.07,1861740,0
BTG,D,20100121,000000,0.06,0.06,0.06,0.06,488142,0
BTG,D,20100122,000000,0.06,0.06,0.06,0.06,148300,0
BTG,D,20100125,000000,0.06,0.07,0.06,0.06,367764,0
BTG,D,20100126,000000,0.06,0.06,0.05,0.05,100153,0
BTG,D,20100127,000000,0.05,0.06,0.05,0.05,76600,0
BTG,D,20100128,000000,0.05,0.05,0.05,0.05,7431,0
BTG,D,20100129,000000,0.05,0.06,0.05,0.06,11631,0
BTG,D,20100201,000000,0.06,0.06,0.05,0.05,30938,0
BTG,D,20100202,000000,0.06,0.06,0.05,0.05,30946,0
BTG,D,20100203,000000,0.06,0.06,0.05,0.05,11776,0
BTG,D,20100204,000000,0.06,0.06,0.05,0.05,314014,0
BTG,D,20100205,000000,0.05,0.05,0.05,0.05,131502,0
BTG,D,20100208,000000,0.05,0.06,0.05,0.05,97001,0
BTG,D,20100209,000000,0.05,0.05,0.05,0.05,4574,0
BTG,D,20100210,000000,0.06,0.06,0.06,0.06,1075072,0
BTG,D,20100211,000000,0.05,0.06,0.05,0.06,33405,0
BTG,D,20100212,000000,0.07,0.07,0.06,0.06,110001,0
BTG,D,20100215,000000,0.05,0.06,0.05,0.06,100002,0
BTG,D,20100216,000000,0.05,0.06,0.05,0.05,1758708,0
BTG,D,20100217,000000,0.05,0.05,0.05,0.05,706598,0
BTG,D,20100218,000000,0.05,0.06,0.04,0.05,248160,0
BTG,D,20100219,000000,0.04,0.05,0.04,0.04,538056,0
BTG,D,20100223,000000,0.05,0.05,0.05,0.05,96708,0
BTG,D,20100224,000000,0.05,0.05,0.05,0.05,55700,0
BTG,D,20100225,000000,0.04,0.05,0.04,0.05,1062224,0
BTG,D,20100226,000000,0.05,0.05,0.04,0.05,229324,0
BTG,D,20100301,000000,0.05,0.05,0.04,0.05,12663,0
BTG,D,20100302,000000,0.05,0.05,0.04,0.05,668157,0
BTG,D,20100303,000000,0.05,0.05,0.04,0.04,468102,0
BTG,D,20100304,000000,0.04,0.05,0.04,0.05,339824,0
BTG,D,20100305,000000,0.05,0.06,0.05,0.06,10862,0
BTG,D,20100308,000000,0.05,0.05,0.05,0.05,60002,0
BTG,D,20100309,000000,0.05,0.05,0.05,0.05,1,0
BTG,D,20100310,000000,0.06,0.06,0.05,0.05,59950,0
BTG,D,20100311,000000,0.06,0.06,0.05,0.06,11333,0
BTG,D,20100312,000000,0.05,0.05,0.05,0.05,500,0
BTG,D,20100315,000000,0.05,0.06,0.05,0.06,118105,0
BTG,D,20100316,000000,0.05,0.05,0.05,0.05,203300,0
BTG,D,20100317,000000,0.05,0.06,0.05,0.05,67350,0
BTG,D,20100318,000000,0.05,0.06,0.05,0.06,2030055,0
BTG,D,20100319,000000,0.05,0.06,0.05,0.06,468391,0
BTG,D,20100322,000000,0.05,0.05,0.05,0.05,160000,0
BTG,D,20100323,000000,0.05,0.06,0.05,0.06,344333,0
BTG,D,20100324,000000,0.05,0.05,0.05,0.05,80850,0
BTG,D,20100325,000000,0.05,0.05,0.05,0.05,100000,0
BTG,D,20100326,000000,0.05,0.05,0.05,0.05,1000,0
BTG,D,20100329,000000,0.05,0.05,0.05,0.05,182693,0
BTG,D,20100330,000000,0.05,0.06,0.05,0.05,130552,0
BTG,D,20100331,000000,0.05,0.05,0.05,0.05,376222,0
BTG,D,20100401,000000,0.05,0.05,0.05,0.05,607263,0
BTG,D,20100406,000000,0.05,0.07,0.05,0.07,5598719,0
BTG,D,20100407,000000,0.06,0.07,0.06,0.06,3590508,0
BTG,D,20100408,000000,0.06,0.07,0.05,0.07,2581961,0
BTG,D,20100409,000000,0.07,0.07,0.06,0.06,804332,0
BTG,D,20100412,000000,0.06,0.06,0.06,0.06,17000,0
BTG,D,20100413,000000,0.05,0.06,0.05,0.06,268327,0
BTG,D,20100414,000000,0.06,0.06,0.05,0.06,732757,0
BTG,D,20100416,000000,0.05,0.05,0.05,0.05,601300,0
BTG,D,20100419,000000,0.05,0.06,0.05,0.06,1333,0
BTG,D,20100420,000000,0.05,0.06,0.05,0.05,15154,0
BTG,D,20100421,000000,0.05,0.05,0.05,0.05,8000,0
BTG,D,20100422,000000,0.06,0.06,0.06,0.06,400,0
BTG,D,20100423,000000,0.06,0.06,0.06,0.06,60000,0
BTG,D,20100426,000000,0.05,0.06,0.05,0.06,77650,0
BTG,D,20100427,000000,0.05,0.06,0.05,0.06,4300,0
BTG,D,20100428,000000,0.05,0.06,0.05,0.05,137913,0
BTG,D,20100429,000000,0.06,0.06,0.06,0.06,25001,0
BTG,D,20100505,000000,0.05,0.05,0.05,0.05,170500,0
BTG,D,20100506,000000,0.05,0.05,0.05,0.05,15520,0
BTG,D,20100507,000000,0.05,0.06,0.05,0.05,32024,0
BTG,D,20100510,000000,0.06,0.06,0.05,0.05,60000,0
BTG,D,20100511,000000,0.05,0.06,0.04,0.04,698214,0
BTG,D,20100512,000000,0.05,0.06,0.05,0.06,105400,0
BTG,D,20100513,000000,0.06,0.06,0.05,0.05,1570,0
BTG,D,20100514,000000,0.05,0.05,0.05,0.05,217965,0
BTG,D,20100517,000000,0.06,0.06,0.06,0.06,500,0
BTG,D,20100519,000000,0.05,0.05,0.05,0.05,200672,0
BTG,D,20100521,000000,0.05,0.06,0.05,0.06,316565,0
BTG,D,20100524,000000,0.05,0.05,0.05,0.05,15000,0
BTG,D,20100525,000000,0.06,0.06,0.05,0.05,16682,0
BTG,D,20100526,000000,0.05,0.06,0.05,0.06,74702,0
BTG,D,20100527,000000,0.05,0.05,0.05,0.05,3392,0
BTG,D,20100528,000000,0.05,0.05,0.05,0.05,100000,0
BTG,D,20100531,000000,0.05,0.05,0.05,0.05,30311,0
BTG,D,20100601,000000,0.04,0.05,0.04,0.05,31500,0
BTG,D,20100602,000000,0.05,0.05,0.04,0.04,104600,0
BTG,D,20100604,000000,0.05,0.05,0.05,0.05,3010,0
BTG,D,20100607,000000,0.05,0.06,0.04,0.06,109796,0
BTG,D,20100610,000000,0.05,0.05,0.05,0.05,110000,0
BTG,D,20100614,000000,0.05,0.05,0.05,0.05,6854,0
BTG,D,20100615,000000,0.04,0.04,0.04,0.04,204000,0
BTG,D,20100617,000000,0.05,0.05,0.05,0.05,59000,0
BTG,D,20100621,000000,0.05,0.05,0.05,0.05,3980,0
BTG,D,20100623,000000,0.05,0.05,0.05,0.05,300000,0
BTG,D,20100624,000000,0.05,0.05,0.04,0.05,1870,0
BTG,D,20100625,000000,0.04,0.04,0.04,0.04,1010,0
BTG,D,20100628,000000,0.04,0.04,0.04,0.04,1107000,0
BTG,D,20100629,000000,0.04,0.04,0.04,0.04,521217,0
BTG,D,20100630,000000,0.04,0.04,0.04,0.04,481293,0
BTG,D,20100701,000000,0.03,0.04,0.03,0.04,2999,0
BTG,D,20100702,000000,0.04,0.04,0.04,0.04,52500,0
BTG,D,20100705,000000,0.04,0.04,0.04,0.04,361791,0
BTG,D,20100706,000000,0.04,0.04,0.04,0.04,77014,0
BTG,D,20100707,000000,0.04,0.04,0.04,0.04,34338,0
BTG,D,20100708,000000,0.04,0.04,0.04,0.04,120602,0
BTG,D,20100709,000000,0.04,0.04,0.04,0.04,57000,0
BTG,D,20100712,000000,0.04,0.04,0.04,0.04,121398,0
BTG,D,20100713,000000,0.04,0.04,0.04,0.04,16945,0
BTG,D,20100714,000000,0.04,0.04,0.03,0.03,5955078,0
BTG,D,20100715,000000,0.03,0.04,0.03,0.04,517068,0
BTG,D,20100716,000000,0.03,0.03,0.03,0.03,9800,0
BTG,D,20100719,000000,0.03,0.03,0.03,0.03,1189494,0
BTG,D,20100720,000000,0.03,0.03,0.03,0.03,107000,0
BTG,D,20100721,000000,0.04,0.04,0.04,0.04,2229,0
BTG,D,20100722,000000,0.03,0.04,0.03,0.04,7813,0
BTG,D,20100723,000000,0.04,0.04,0.04,0.04,333,0
BTG,D,20100728,000000,0.03,0.04,0.03,0.04,10000,0
BTG,D,20100729,000000,0.04,0.04,0.04,0.04,2238,0
BTG,D,20100730,000000,0.03,0.03,0.03,0.03,89100,0
BTG,D,20100802,000000,0.03,0.03,0.03,0.03,36000,0
BTG,D,20100805,000000,0.03,0.03,0.03,0.03,1400,0
BTG,D,20100806,000000,0.03,0.03,0.03,0.03,151705,0
BTG,D,20100809,000000,0.03,0.03,0.03,0.03,25000,0
BTG,D,20100810,000000,0.03,0.03,0.03,0.03,100,0
BTG,D,20100811,000000,0.03,0.03,0.03,0.03,493477,0
BTG,D,20100812,000000,0.04,0.04,0.03,0.04,165648,0
BTG,D,20100813,000000,0.04,0.04,0.04,0.04,52167,0
BTG,D,20100816,000000,0.04,0.04,0.03,0.03,66115,0
BTG,D,20100817,000000,0.04,0.04,0.04,0.04,47000,0
BTG,D,20100818,000000,0.03,0.04,0.03,0.04,38000,0
BTG,D,20100819,000000,0.04,0.04,0.03,0.04,11650,0
BTG,D,20100820,000000,0.04,0.04,0.04,0.04,150010,0
BTG,D,20100823,000000,0.04,0.04,0.04,0.04,4000,0
BTG,D,20100824,000000,0.04,0.04,0.04,0.04,31270,0
BTG,D,20100825,000000,0.04,0.04,0.04,0.04,58775,0
BTG,D,20100826,000000,0.04,0.04,0.04,0.04,13485,0
BTG,D,20100827,000000,0.04,0.04,0.04,0.04,11100,0
BTG,D,20100830,000000,0.04,0.04,0.04,0.04,6242,0
BTG,D,20100831,000000,0.04,0.04,0.03,0.04,1671931,0
BTG,D,20100901,000000,0.04,0.04,0.04,0.04,1274478,0
BTG,D,20100902,000000,0.04,0.04,0.04,0.04,1362071,0
BTG,D,20100903,000000,0.04,0.04,0.04,0.04,51350,0
BTG,D,20100906,000000,0.04,0.04,0.04,0.04,81243,0
BTG,D,20100907,000000,0.04,0.04,0.04,0.04,10600,0
BTG,D,20100908,000000,0.04,0.04,0.04,0.04,291714,0
BTG,D,20100909,000000,0.04,0.04,0.04,0.04,100000,0
BTG,D,20100910,000000,0.04,0.04,0.04,0.04,410501,0
BTG,D,20100913,000000,0.04,0.05,0.04,0.05,112454,0
BTG,D,20100914,000000,0.04,0.04,0.04,0.04,6500,0
BTG,D,20100915,000000,0.04,0.05,0.04,0.05,88500,0
BTG,D,20100916,000000,0.05,0.06,0.05,0.06,6896480,0
BTG,D,20100917,000000,0.06,0.07,0.06,0.07,2221372,0
BTG,D,20100920,000000,0.07,0.07,0.06,0.06,1665350,0
BTG,D,20100921,000000,0.07,0.07,0.06,0.06,758617,0
BTG,D,20100922,000000,0.06,0.06,0.06,0.06,4113,0
BTG,D,20100923,000000,0.05,0.07,0.05,0.07,434095,0
BTG,D,20100924,000000,0.06,0.06,0.05,0.06,782003,0
BTG,D,20100927,000000,0.06,0.07,0.06,0.07,435075,0
BTG,D,20100928,000000,0.06,0.07,0.06,0.07,829161,0
BTG,D,20100929,000000,0.07,0.07,0.06,0.06,1041875,0
BTG,D,20100930,000000,0.06,0.06,0.05,0.06,519712,0
BTG,D,20101001,000000,0.06,0.06,0.06,0.06,155605,0
BTG,D,20101004,000000,0.06,0.07,0.05,0.06,292750,0
BTG,D,20101005,000000,0.06,0.06,0.06,0.06,159613,0
BTG,D,20101006,000000,0.06,0.07,0.06,0.06,63842,0
BTG,D,20101008,000000,0.06,0.06,0.06,0.06,98211,0
BTG,D,20101011,000000,0.06,0.07,0.06,0.06,42211,0
BTG,D,20101012,000000,0.06,0.06,0.06,0.06,15000,0
BTG,D,20101013,000000,0.06,0.06,0.06,0.06,10000,0
BTG,D,20101014,000000,0.06,0.06,0.05,0.05,5988,0
BTG,D,20101015,000000,0.06,0.06,0.06,0.06,1872,0
BTG,D,20101018,000000,0.05,0.05,0.05,0.05,67782,0
BTG,D,20101019,000000,0.06,0.06,0.06,0.06,235200,0
BTG,D,20101020,000000,0.06,0.06,0.06,0.06,68615,0
BTG,D,20101021,000000,0.06,0.06,0.05,0.06,44800,0
BTG,D,20101022,000000,0.06,0.06,0.06,0.06,1000,0
BTG,D,20101025,000000,0.05,0.05,0.05,0.05,9000,0
BTG,D,20101026,000000,0.05,0.05,0.05,0.05,904501,0
BTG,D,20101027,000000,0.05,0.06,0.05,0.06,17010,0
BTG,D,20101028,000000,0.06,0.06,0.05,0.06,91205,0
BTG,D,20101029,000000,0.06,0.06,0.06,0.06,1200,0
BTG,D,20101102,000000,0.06,0.06,0.05,0.05,126041,0
BTG,D,20101103,000000,0.05,0.06,0.05,0.06,2000,0
BTG,D,20101104,000000,0.06,0.06,0.05,0.06,36742,0
BTG,D,20101105,000000,0.06,0.06,0.05,0.05,25605,0
BTG,D,20101108,000000,0.05,0.05,0.05,0.05,1500,0
BTG,D,20101109,000000,0.05,0.05,0.05,0.05,66000,0
BTG,D,20101110,000000,0.05,0.06,0.05,0.06,107362,0
BTG,D,20101112,000000,0.06,0.06,0.05,0.05,74200,0
BTG,D,20101115,000000,0.05,0.05,0.05,0.05,111100,0
BTG,D,20101116,000000,0.05,0.06,0.05,0.06,46077,0
BTG,D,20101117,000000,0.06,0.06,0.05,0.05,8000,0
BTG,D,20101118,000000,0.05,0.05,0.05,0.05,24750,0
BTG,D,20101119,000000,0.05,0.05,0.05,0.05,623000,0
BTG,D,20101122,000000,0.05,0.05,0.05,0.05,83760,0
BTG,D,20101123,000000,0.05,0.06,0.05,0.06,157581,0
BTG,D,20101124,000000,0.06,0.06,0.05,0.05,5400,0
BTG,D,20101125,000000,0.05,0.06,0.05,0.06,101222,0
BTG,D,20101126,000000,0.06,0.06,0.05,0.06,44290,0
BTG,D,20101129,000000,0.06,0.06,0.05,0.05,7309,0
BTG,D,20101130,000000,0.05,0.05,0.05,0.05,66000,0
BTG,D,20101201,000000,0.05,0.06,0.05,0.06,85850,0
BTG,D,20101202,000000,0.06,0.06,0.05,0.06,515166,0
BTG,D,20101203,000000,0.06,0.06,0.06,0.06,18000,0
BTG,D,20101206,000000,0.05,0.07,0.05,0.06,2547531,0
BTG,D,20101207,000000,0.06,0.06,0.05,0.05,163000,0
BTG,D,20101208,000000,0.05,0.06,0.05,0.06,58877,0
BTG,D,20101209,000000,0.06,0.06,0.06,0.06,46083,0
BTG,D,20101210,000000,0.05,0.06,0.05,0.06,1031888,0
BTG,D,20101213,000000,0.06,0.06,0.05,0.06,2179997,0
BTG,D,20101214,000000,0.06,0.06,0.06,0.06,51955,0
BTG,D,20101215,000000,0.06,0.06,0.05,0.06,29665,0
BTG,D,20101216,000000,0.06,0.06,0.05,0.06,35166,0
BTG,D,20101217,000000,0.06,0.06,0.05,0.06,284708,0
BTG,D,20101220,000000,0.06,0.06,0.05,0.06,8100,0
BTG,D,20101221,000000,0.06,0.06,0.06,0.06,2116,0
BTG,D,20101222,000000,0.06,0.06,0.05,0.06,112000,0
BTG,D,20101223,000000,0.06,0.06,0.05,0.06,33682,0
BTG,D,20101227,000000,0.06,0.06,0.05,0.06,68000,0
BTG,D,20101228,000000,0.05,0.06,0.05,0.06,48433,0
BTG,D,20101229,000000,0.06,0.06,0.06,0.06,2000,0
BTG,D,20101230,000000,0.06,0.06,0.06,0.06,5807,0
BTG,D,20101231,000000,0.06,0.06,0.05,0.06,32200,0
BTG,D,20110103,000000,0.06,0.06,0.05,0.06,14112,0
BTG,D,20110104,000000,0.06,0.06,0.05,0.05,59963,0
BTG,D,20110105,000000,0.05,0.06,0.05,0.06,2000,0
BTG,D,20110107,000000,0.06,0.06,0.05,0.06,26709,0
BTG,D,20110110,000000,0.06,0.06,0.05,0.06,13120,0
BTG,D,20110111,000000,0.06,0.06,0.05,0.06,12000,0
BTG,D,20110112,000000,0.06,0.06,0.06,0.06,1000,0
BTG,D,20110113,000000,0.06,0.06,0.06,0.06,1050,0
BTG,D,20110114,000000,0.06,0.06,0.05,0.06,282776,0
BTG,D,20110117,000000,0.06,0.06,0.06,0.06,22000,0
BTG,D,20110118,000000,0.06,0.06,0.05,0.06,62000,0
BTG,D,20110119,000000,0.06,0.06,0.06,0.06,1000,0
BTG,D,20110120,000000,0.06,0.06,0.05,0.06,42153,0
BTG,D,20110121,000000,0.06,0.06,0.05,0.06,103000,0
BTG,D,20110124,000000,0.06,0.06,0.05,0.06,318280,0
BTG,D,20110125,000000,0.06,0.06,0.05,0.06,2410,0
BTG,D,20110126,000000,0.06,0.06,0.05,0.06,50000,0
BTG,D,20110127,000000,0.06,0.06,0.06,0.06,1000,0
BTG,D,20110128,000000,0.06,0.06,0.05,0.06,3000,0
BTG,D,20110131,000000,0.06,0.06,0.05,0.05,395737,0
BTG,D,20110201,000000,0.05,0.05,0.04,0.04,667000,0
BTG,D,20110202,000000,0.04,0.05,0.04,0.05,38124,0
BTG,D,20110203,000000,0.05,0.05,0.04,0.05,24862,0
BTG,D,20110204,000000,0.05,0.05,0.03,0.04,6554026,0
BTG,D,20110207,000000,0.04,0.04,0.04,0.04,497848,0
BTG,D,20110208,000000,0.04,0.04,0.03,0.04,113457,0
BTG,D,20110209,000000,0.04,0.04,0.03,0.04,1795112,0
BTG,D,20110210,000000,0.04,0.05,0.04,0.05,129965,0
BTG,D,20110211,000000,0.04,0.05,0.04,0.05,76765,0
BTG,D,20110214,000000,0.04,0.04,0.04,0.04,55147,0
BTG,D,20110215,000000,0.04,0.04,0.04,0.04,232096,0
BTG,D,20110216,000000,0.04,0.04,0.04,0.04,183236,0
BTG,D,20110217,000000,0.04,0.04,0.04,0.04,195100,0
BTG,D,20110218,000000,0.04,0.04,0.04,0.04,2934,0
BTG,D,20110221,000000,0.04,0.04,0.04,0.04,94541,0
BTG,D,20110222,000000,0.04,0.05,0.04,0.04,222138,0
BTG,D,20110223,000000,0.04,0.05,0.04,0.05,34100,0
BTG,D,20110224,000000,0.05,0.05,0.05,0.05,3000,0
BTG,D,20110225,000000,0.05,0.05,0.04,0.04,1013,0
BTG,D,20110228,000000,0.04,0.04,0.04,0.04,32016,0
BTG,D,20110301,000000,0.04,0.04,0.04,0.04,203784,0
BTG,D,20110302,000000,0.04,0.04,0.04,0.04,67466,0
BTG,D,20110303,000000,0.04,0.04,0.04,0.04,333359,0
BTG,D,20110304,000000,0.04,0.04,0.04,0.04,60500,0
BTG,D,20110307,000000,0.04,0.04,0.04,0.04,113354,0
BTG,D,20110308,000000,0.04,0.04,0.04,0.04,84000,0
BTG,D,20110309,000000,0.04,0.04,0.04,0.04,7554,0
BTG,D,20110310,000000,0.04,0.04,0.04,0.04,554,0
BTG,D,20110311,000000,0.04,0.04,0.04,0.04,1000,0
BTG,D,20110314,000000,0.04,0.04,0.03,0.03,20000,0
BTG,D,20110315,000000,0.04,0.04,0.03,0.04,59817,0
BTG,D,20110316,000000,0.04,0.04,0.03,0.03,151017,0
BTG,D,20110317,000000,0.04,0.04,0.03,0.03,10357,0
BTG,D,20110318,000000,0.04,0.04,0.03,0.03,375216,0
BTG,D,20110321,000000,0.03,0.04,0.03,0.04,202244,0
BTG,D,20110322,000000,0.04,0.04,0.04,0.04,530655,0
BTG,D,20110323,000000,0.04,0.04,0.04,0.04,2938,0
BTG,D,20110324,000000,0.04,0.04,0.04,0.04,1000,0
BTG,D,20110325,000000,0.04,0.04,0.04,0.04,181002,0
BTG,D,20110328,000000,0.04,0.04,0.04,0.04,3040,0
BTG,D,20110329,000000,0.04,0.04,0.04,0.04,6900,0
BTG,D,20110330,000000,0.04,0.04,0.03,0.03,23000,0
BTG,D,20110331,000000,0.03,0.03,0.03,0.03,29100,0
BTG,D,20110401,000000,0.03,0.03,0.03,0.03,21000,0
BTG,D,20110404,000000,0.03,0.03,0.03,0.03,1500,0
BTG,D,20110405,000000,0.03,0.03,0.03,0.03,5950,0
BTG,D,20110406,000000,0.03,0.04,0.03,0.04,1059295,0
BTG,D,20110407,000000,0.04,0.04,0.04,0.04,761000,0
BTG,D,20110408,000000,0.04,0.04,0.04,0.04,130069,0
BTG,D,20110411,000000,0.04,0.04,0.04,0.04,907530,0
BTG,D,20110412,000000,0.04,0.04,0.04,0.04,229553,0
BTG,D,20110413,000000,0.04,0.04,0.04,0.04,347821,0
BTG,D,20110414,000000,0.04,0.05,0.04,0.05,33100,0
BTG,D,20110415,000000,0.04,0.05,0.04,0.05,4885083,0
BTG,D,20110418,000000,0.05,0.05,0.05,0.05,367327,0
BTG,D,20110419,000000,0.06,0.06,0.05,0.05,60477,0
BTG,D,20110420,000000,0.05,0.05,0.05,0.05,117957,0
BTG,D,20110421,000000,0.05,0.05,0.04,0.04,349934,0
BTG,D,20110426,000000,0.05,0.05,0.05,0.05,302550,0
BTG,D,20110427,000000,0.05,0.06,0.05,0.06,118979,0
BTG,D,20110428,000000,0.06,0.06,0.05,0.06,8800,0
BTG,D,20110429,000000,0.05,0.05,0.04,0.04,509579,0
BTG,D,20110502,000000,0.05,0.05,0.05,0.05,27350,0
BTG,D,20110504,000000,0.05,0.06,0.04,0.06,706989,0
BTG,D,20110505,000000,0.06,0.06,0.05,0.06,602200,0
BTG,D,20110506,000000,0.06,0.06,0.05,0.06,226061,0
BTG,D,20110509,000000,0.05,0.06,0.05,0.05,145550,0
BTG,D,20110510,000000,0.05,0.06,0.05,0.06,4608553,0
BTG,D,20110511,000000,0.06,0.07,0.06,0.06,1022764,0
BTG,D,20110512,000000,0.06,0.07,0.06,0.07,314605,0
BTG,D,20110513,000000,0.07,0.07,0.06,0.07,134620,0
BTG,D,20110516,000000,0.07,0.07,0.07,0.07,29330,0
BTG,D,20110517,000000,0.07,0.07,0.06,0.06,469399,0
BTG,D,20110518,000000,0.06,0.07,0.06,0.06,98693,0
BTG,D,20110519,000000,0.06,0.07,0.06,0.07,150236,0
BTG,D,20110520,000000,0.06,0.07,0.06,0.06,362748,0
BTG,D,20110523,000000,0.06,0.07,0.06,0.07,270940,0
BTG,D,20110524,000000,0.07,0.07,0.06,0.07,321666,0
BTG,D,20110525,000000,0.07,0.07,0.06,0.06,79177,0
BTG,D,20110526,000000,0.06,0.07,0.06,0.07,36364,0
BTG,D,20110527,000000,0.07,0.07,0.07,0.07,6000,0
BTG,D,20110530,000000,0.07,0.07,0.06,0.06,31483,0
BTG,D,20110531,000000,0.06,0.07,0.06,0.07,61033,0
BTG,D,20110601,000000,0.06,0.07,0.06,0.07,65167,0
BTG,D,20110602,000000,0.07,0.07,0.06,0.07,108388,0
BTG,D,20110603,000000,0.07,0.07,0.06,0.06,275789,0
BTG,D,20110606,000000,0.06,0.06,0.05,0.06,585236,0
BTG,D,20110607,000000,0.06,0.06,0.06,0.06,87000,0
BTG,D,20110608,000000,0.06,0.06,0.06,0.06,2000,0
BTG,D,20110609,000000,0.06,0.06,0.05,0.06,518111,0
BTG,D,20110610,000000,0.06,0.06,0.05,0.06,122333,0
BTG,D,20110613,000000,0.06,0.06,0.05,0.06,53666,0
BTG,D,20110614,000000,0.05,0.06,0.05,0.06,145078,0
BTG,D,20110615,000000,0.06,0.06,0.05,0.06,18001,0
BTG,D,20110616,000000,0.06,0.06,0.05,0.05,4006,0
BTG,D,20110617,000000,0.06,0.06,0.05,0.06,193231,0
BTG,D,20110620,000000,0.06,0.06,0.05,0.06,25008,0
BTG,D,20110621,000000,0.06,0.06,0.05,0.06,10310,0
